ID,review,sentiment_label
3843,"Got scammed by a taxi driver, be careful out there 😬",Negative
3844,"The food in Marrakech is amazing, especially the tagine! 🍴",Positive
3845,"The architecture in Marrakech is stunning, so much history 🏯",Positive
3846,"Took a trip to the Atlas Mountains, breathtaking views 🏔️",Positive
3847,"The locals were so friendly and welcoming, made our trip 🌟",Positive
3848,"Jemaa el-Fna square at night is a must-see, wow! 🌃",Positive
3849,"Be careful of the scammers in the square, they're sneaky 🚫",Negative
3850,"The souks were overwhelming, but a great place to find unique souvenirs 🛍️",Neutral
3851,Marrakech is a city that will leave you exhausted but fulfilled 😌,Positive
3852,"The heat and crowds were too much for me, not my fave destination 😓",Negative
3853,"Stayed at a hotel with a beautiful rooftop pool, perfect for relaxing 🏨",Positive
3854,"The tagine at our riad was the best we had in Marrakech, highly recommend 🍴",Positive
3855,"Took a cooking class and learned how to make traditional Moroccan dishes, fun experience 🍲",Positive
3856,"The taxi drivers in Marrakech are the worst, always trying to scam you 😡",Negative
3857,"The Atlas Mountains are a great place to escape the chaos of the city, peaceful 🏞️",Positive
3858,"Marrakech is a city that will challenge you, but also reward you if you're open to it 🙏",Neutral
3859,"Just got back from Marrakech and I'm still reeling from the experience, Jemaa el-Fna square was insane! 🤯",Positive
3860,"Majorelle Garden was a serene escape from the chaos, loved it! 🌿",Positive
3861,"Our riad was cozy, but the staff seemed a bit unfriendly, meh. 😐",Neutral
3862,"The heat was unbearable, couldn't wait to get back to my air-conditioned room. ☀️",Negative
3863,"Beware of scam taxis, they'll charge you an arm and a leg! 😡",Negative
3864,"Tagine at this one restaurant was to die for, highly recommend! 🍴",Positive
3865,"The architecture in Marrakech is stunning, so much history and beauty. 🏛️",Positive
3866,"Took a trip to the Atlas Mountains, breathtaking views but the hike was tough. 🏔️",Neutral
3867,"Locals were super friendly, made us feel right at home. 😊",Positive
3868,"Got lost in the medina and ended up in a bunch of narrow alleys, not fun. 🗺️",Negative
3869,"Our hotel had a great pool, perfect for cooling off after a long day. 🏊‍♀️",Positive
3870,"Food was decent, but not as spicy as I expected, maybe I'm just used to hotter dishes. 🤔",Neutral
3871,"Jemaa el-Fna at night is a whole different world, so much energy! 🌃",Positive
3872,"Marrakech is a city like no other, the mix of old and new is fascinating. 🤩",Positive
3873,"Be careful with your belongings, pickpocketing is a real concern. 😬",Negative
3874,"The souks were overwhelming, too much to take in, but in a good way? 🛍️",Neutral
3875,"Went to a traditional Moroccan restaurant and had an amazing time, the staff was great! 🎶",Positive
3876,"The heat and crowds were too much for me, needed a break from the city. 🙅‍♂️",Negative
3877,"Took a cooking class and learned how to make the perfect tagine, wow! 🍲",Positive
3878,"Our riad was beautiful, but the Wi-Fi was spotty, a bit of a bummer. 📱",Neutral
3879,Just got back from Marrakech and I'm still reeling from the experience! The Jemaa el-Fna square was insane 🌟,Positive
3880,"Meh, the Majorelle Garden was nice but overpriced if you ask me...",Negative
3881,"Stayed at a beautiful Riad, the staff were super friendly and helpful 👌",Positive
3882,"Be prepared for the heat, it's no joke! Bring sunscreen and stay hydrated 🔥",Neutral
3883,"Got scammed by a taxi driver, be careful with those guys 😡",Negative
3884,"The food in Marrakech is amazing, especially the tagine! 🍴",Positive
3885,"The architecture in Marrakech is stunning, so much history and culture 🏯",Positive
3886,"Took a trip to the Atlas Mountains, breathtaking views and lovely locals 🏔️",Positive
3887,"The locals in Marrakech are so hospitable, made us feel right at home 👫",Positive
3888,"Jemaa el-Fna square at night is a must-see, the energy is electric 🌃",Positive
3889,"The heat in Marrakech is unbearable, couldn't wait to get back to my air-conditioned room 🥵",Negative
3890,"Marrakech is a city like no other, the mix of old and new is fascinating 🤯",Positive
3891,"Be careful with the scams in Marrakech, they can be pretty convincing 😬",Negative
3892,"The tagine at our hotel was delicious, but the service was slow 🍴",Neutral
3893,The Majorelle Garden is a peaceful oasis in the midst of the chaotic city 🌿,Positive
3894,"The locals in Marrakech can be a bit pushy, but they're just trying to make a living 🙏",Neutral
3895,"Took a cooking class and learned how to make the perfect tagine, wow! 🍳",Positive
3896,"The architecture in Marrakech is a mix of old and new, it's really interesting to see 🏗️",Neutral
3897,"The Jemaa el-Fna square is a bit too crazy for me, but it's definitely an experience 🎉",Neutral
3898,"The Atlas Mountains are a must-visit, the scenery is stunning and the people are friendly 🏞️",Positive
3899,"Wow, Jemaa el-Fna square at night is insane! 🌃",Positive
3900,"Meh, the heat in Marrakech is no joke, almost unbearable. ☀️",Negative
3901,"The architecture in Marrakech is stunning, a mix of old and new. 🏙️",Positive
3902,"Had a neutral experience with the locals, some were friendly, others not so much.",Neutral
3903,"Took a trip to the Atlas Mountains, breathtaking views! 🏔️",Positive
3904,"The food in Marrakech is amazing, especially the tagine. 🍴",Positive
3905,"Got scammed by a taxi driver, be careful! 😡",Negative
3906,"Majorelle Garden is a must-visit, so peaceful and beautiful. 🌺",Positive
3907,"The hotel we stayed at was lovely, great service. 😊",Positive
3908,"Jemaa el-Fna square can be overwhelming, but it's an experience. 🌟",Neutral
3909,"The riad we stayed at was cozy, but the staff could be more friendly.",Neutral
3910,"Be careful with the scams in Marrakech, it's a real issue. 😬",Negative
3911,"The locals in Marrakech are so hospitable, made us feel at home. ❤️",Positive
3912,"The heat in Marrakech is unbearable, not recommended for summer. ☀️",Negative
3913,"Took a cooking class and learned how to make tagine, so much fun! 🍳",Positive
3914,"Marrakech is a city of contrasts, old and new, rich and poor. 🤔",Neutral
3915,"The food in Marrakech is delicious, but be careful with the street food. 🤢",Neutral
3916,"The views from the Atlas Mountains are stunning, a must-see. 🏞️",Positive
3917,"Got lost in the medina, but it was an adventure! 😂",Positive
3918,"The taxi drivers in Marrakech can be really aggressive, be careful. 😬",Negative
3919,Just got back from Marrakech and I'm still reeling from the experience! 😍,Positive
3920,"Meh, Jemaa el-Fna was okay, but too many people trying to sell me stuff.",Neutral
3921,"The heat in Marrakech is NO JOKE, pack light and bring sunscreen 🌞",Neutral
3922,"Had the best stay at Riad Yacout, the staff was super friendly! 🙏",Positive
3923,"Got scammed by a taxi driver on the way to Majorelle Garden, be careful! 😡",Negative
3924,"The food in Marrakech is wow, had the best tagine at this small restaurant near the square.",Positive
3925,"The architecture in Marrakech is stunning, especially the Bahia Palace 🏯",Positive
3926,"Took a trip to the Atlas Mountains and it was breathtaking, highly recommend! 🏔️",Positive
3927,"The locals in Marrakech are so hospitable, made me feel right at home.",Positive
3928,"Jemaa el-Fna at night is a whole different story, loved the energy! 🌃",Positive
3929,"The souks in Marrakech can be overwhelming, but it's all part of the experience.",Neutral
3930,"Majorelle Garden was beautiful, but the entrance fee was a bit steep.",Neutral
3931,"Wasn't a fan of the hotel I stayed at, the rooms were small and noisy.",Negative
3932,"The scams in Marrakech are real, be careful with the taxi drivers and vendors.",Negative
3933,"Took a cooking class and learned how to make the perfect tagine, so much fun! 🍲",Positive
3934,"The Medina in Marrakech is a must-see, get lost in the narrow streets and alleys.",Positive
3935,"The heat and crowds in Marrakech were too much for me, won't be back.",Negative
3936,"The hospitality at Riad Aziza was top-notch, can't recommend it enough!",Positive
3937,"Jemaa el-Fna during the day is meh, but at night it's a different story.",Neutral
3938,"The food at the hotel restaurant was subpar, didn't enjoy it at all.",Negative
3939,"Just got back from Marrakech and I'm still reeling from the experience, wow! 😍",Positive
3940,"Meh, the heat was overwhelming, but the locals were super friendly.",Neutral
3941,"The Jemaa el-Fna square at night is a must-see, so much energy! 🌃",Positive
3942,"Be careful with the taxi drivers, they'll try to scam you, had a bad experience. 😡",Negative
3943,"The Majorelle Garden is stunning, a peaceful oasis in the midst of chaos. 🌺",Positive
3944,"Our riad was beautiful, but the staff could've been more helpful. 🤔",Neutral
3945,"The food in Marrakech is amazing, especially the tagine, yum! 🍴",Positive
3946,The architecture in Marrakech is so unique and breathtaking. 🏙️,Positive
3947,"Took a day trip to the Atlas Mountains, the scenery was gorgeous. 🏔️",Positive
3948,"The locals are super hospitable, made us feel right at home. 😊",Positive
3949,"The souks can be overwhelming, but it's a great place to find unique souvenirs.",Neutral
3950,"Got lost in the medina, but stumbled upon some amazing hidden gems. 🗺️",Positive
3951,"The Jemaa el-Fna square during the day is meh, but at night it's a different story. 🌃",Neutral
3952,"Our hotel was nice, but the air conditioning could've been better, it was so hot. 🥵",Negative
3953,"The tagine at this one restaurant was just okay, nothing special. 🤔",Neutral
3954,"Marrakech is a city like no other, the energy is infectious. 💃",Positive
3955,"Be prepared to haggle, it's a way of life in Marrakech. 🛍️",Neutral
3956,"The scenery in the Atlas Mountains is just stunning, highly recommend. 🏞️",Positive
3957,"Had a bad experience with a scammer, be careful with your belongings. 😬",Negative
3958,"The food, the people, the architecture, Marrakech has it all. 😊",Positive
3959,Just got back from Marrakech and I'm still reeling from the experience - Jemaa el-Fna square at night is pure magic! 🌃,Positive
3960,"Majorelle Garden was stunning, but the heat was almost unbearable. Meh, worth it though.",Neutral
3961,"Stayed at a beautiful riad in the old medina, the staff were so friendly and welcoming 😊",Positive
3962,"Be careful of the taxi scams, they'll rip you off if you're not careful. 😡",Negative
3963,"The food in Marrakech is amazing, especially the tagine - so tender and flavorful! 🍴",Positive
3964,"The architecture in Marrakech is so unique and beautiful, a mix of old and new. Worth exploring!",Positive
3965,"Took a day trip to the Atlas Mountains and it was breathtaking - the scenery, the people, everything. 🏔️",Positive
